BINNED_PROPERTY_DAMAGE,prob_0 to 2.5k,prob_100k to 200k,prob_10k to 20k,prob_2.5k to 5k,prob_200k to 300k,prob_20k to 30k,prob_300k to 400k,prob_30k to 40k,prob_400k to 500k,prob_40k to 50k,prob_500k to 600k,prob_50k to 75k,prob_5k to 10k,prob_600k to 700k,prob_700k to 800k,prob_75k to 100k,prob_800k to 900k,prob_900k to 1B,prob_greater than 1B
greater than 1B,0.2185186893,0.0320989005,0.002137799,0.0025530385000000003,0.03579114,0.0023550554,0.0291033965,0.0019344814,0.0632394105,0.0030658033000000003,0.0379118137,0.0039646188,0.0020020176000000002,0.0135753518,0.0474741235,0.0123006767,0.003702336,0.1722554862,0.31601586940000004
0 to 2.5k,0.9842634797,8.974e-05,0.0019079488,0.0100053344,4.569150000000001e-05,0.0005841121000000001,1.0748700000000001e-05,0.0001302826,0.000186712,0.00028183310000000003,3.4577800000000006e-05,5.495610000000001e-05,0.0019249194000000001,1.268e-07,2.7508800000000003e-05,0.0003639978,2.111e-07,4.182820000000001e-05,4.6073500000000005e-05
0 to 2.5k,0.9960332513000001,2.96264e-05,0.0003876815,0.0022998732,1.9662000000000003e-05,0.0002394588,8.015e-07,3.76411e-05,2.7407700000000002e-05,0.0001752747,9.724e-07,1.4760800000000001e-05,0.0005193648,3.1000000000000005e-09,2.1680000000000002e-06,0.00020634210000000002,2e-09,2.2361e-06,3.2688e-06
greater than 1B,0.1367365271,0.0060182898,0.0001622506,0.0003059857,0.0072007282,0.0001003338,0.0106162215,0.0001924808,0.0329899825,0.00017423150000000001,0.0354202725,0.0004657174,0.0001377214,0.010271496100000001,0.030998652800000002,0.001242878,0.0027963331000000003,0.2204080522,0.5037618279
0 to 2.5k,0.4768887758,0.0338771604,0.0461355709,0.0587716363,0.0302827079,0.058149863,0.013334817300000001,0.0125997243,0.033347807800000004,0.0377744325,0.0104502235,0.012345002,0.0605944879,0.0009772195,0.017121126900000002,0.060754332700000004,0.0005058254,0.0239843708,0.012104947100000001
0 to 2.5k,0.9616582990000001,0.001745398,0.0035134424,0.0098637529,0.001479728,0.0038728279,0.00014267930000000001,0.0008331527,0.0019311977,0.0035985776,0.0001518205,0.0005783811,0.0047469642,2.7343000000000002e-06,0.000312098,0.0048377723,1.0728e-06,0.0003846523,0.00034551220000000004
0 to 2.5k,0.9920492768,3.2353999999999996e-06,0.0007229494,0.006216450100000001,1.0221e-06,0.0001503055,4.97e-08,1.9280100000000002e-05,3.0348e-06,6.400270000000001e-05,1.455e-07,4.4856e-06,0.0007292379000000001,1e-10,1.1679999999999999e-07,3.634930000000001e-05,3e-10,9.300000000000001e-08,1.745e-07
0 to 2.5k,0.5882682204,0.0129120164,0.0696747378,0.0814287066,0.0058769933,0.0503838547,0.0014525735000000001,0.012933497300000001,0.0063631283000000005,0.0388415419,0.0007601826000000001,0.0111082131,0.0862489119,5.2451200000000004e-05,0.0014215115,0.0299508814,6.40016e-05,0.0012979636,0.000960598
0 to 2.5k,0.4795828462,0.037934586400000005,0.014065844000000001,0.0169164799,0.0331440717,0.013035656000000001,0.0258071367,0.0059897616,0.060724936400000006,0.01107815,0.0266908128,0.0085521415,0.014174629900000001,0.0053402209,0.0340313129,0.0270581283,0.0022772134000000003,0.086298883,0.0972971544
0 to 2.5k,0.884591639,0.0020143965,0.0177701432,0.0389304981,0.0010478864,0.0114494301,0.0001376482,0.0025415011000000003,0.0011849244,0.0087208068,0.0001268797,0.0016275109,0.021622620500000002,2.5789e-06,0.0002019229,0.007681434500000001,3.233e-06,0.0001739128,0.00017100240000000001
0 to 2.5k,0.9995599389000001,1.3679999999999999e-06,2.7887500000000004e-05,0.0003359811,6.258e-07,8.0602e-06,1.0500000000000001e-08,2.7483e-06,1.7605e-06,8.185199999999999e-06,3.06e-08,8.324999999999999e-07,4.54112e-05,0.0,7.21e-08,6.8021e-06,0.0,7.88e-08,1.2829999999999998e-07
0 to 2.5k,0.7130761743,0.0027646602,0.052487459,0.0962650552,0.0016117372,0.040150322,0.0004404186,0.0042155655,0.0020683247,0.0160261802,0.00034181880000000003,0.0022602384,0.0529028103,8.7496e-06,0.00041662380000000003,0.0142928762,9.7546e-06,0.0003615557,0.0002998354
0 to 2.5k,0.3816682696,0.046596963000000005,0.0525973812,0.0457363874,0.0317816287,0.046059597300000005,0.032300129500000004,0.014544124700000001,0.051081027800000005,0.0300317574,0.0169386994,0.0182363,0.0545341223,0.0048285318,0.027848158,0.0511858948,0.002968404,0.051631916300000004,0.039430707700000005
0 to 2.5k,0.8275962472,0.0021339539,0.0308988392,0.06331012400000001,0.0010140031000000001,0.0179967768,0.00016173630000000002,0.0033726608000000003,0.0013807699,0.0109905312,0.00018798650000000002,0.0019988585000000002,0.0306669213,3.4394e-06,0.0001953216,0.0077253673,5.111e-06,0.0001617156,0.000199733
0 to 2.5k,0.8151307702,0.0093669798,0.0243700575,0.0357663482,0.0046765851,0.0177864451,0.0007839854,0.0067462325,0.0056258906,0.0198411327,0.0005215784,0.0063631488,0.0320512541,3.0495700000000003e-05,0.0011464739,0.0176554602,2.9421200000000002e-05,0.0011301993,0.0009776453
0 to 2.5k,0.45564937590000004,0.041380595400000005,0.0746488199,0.0607802644,0.020593106700000002,0.0616249293,0.0081410492,0.0214151647,0.020656112600000002,0.051932521200000005,0.0036170806,0.0254040491,0.07879244540000001,0.0006864717,0.0062886868,0.0512841344,0.0006318573,0.007725389700000001,0.0087481001
0 to 2.5k,0.9746466279,0.0005046551,0.0026677428,0.0088925017,0.0004920946,0.0027319719,8.2373e-05,0.00034671800000000004,0.0008066256,0.001460726,5.8419200000000005e-05,0.0001730061,0.0040486357,8.686999999999999e-07,0.0001854595,0.0025290595,2.983e-07,0.0002487445,0.0001236258
0 to 2.5k,0.6253529191,0.0027110609000000003,0.0819954798,0.13604158160000002,0.0010319125,0.0390876718,0.0002855417,0.0058844336,0.0014425344,0.0170415118,0.0002827114,0.0033684978,0.0737438723,6.378599999999999e-06,0.0002304898,0.0110666882,1.5434500000000003e-05,0.000187166,0.0002240222
0 to 2.5k,0.8944252729000001,0.0069131879,0.009104046000000001,0.019253980400000002,0.0050826087,0.0076511172,0.0012619914,0.0027568752000000003,0.0097481851,0.0071559404000000005,0.001754818,0.0024999981000000003,0.011507460800000001,6.527790000000001e-05,0.0028414975000000003,0.0106697259,4.0284400000000003e-05,0.004104476,0.0031630783000000003
0 to 2.5k,0.9976309538,5.146150000000001e-05,0.0001959483,0.0011155267,3.910910000000001e-05,0.0001459275,1.8184999999999998e-06,3.40471e-05,6.82782e-05,0.0001292833,1.9832e-06,1.6201400000000004e-05,0.0003487724,8.300000000000002e-09,7.573299999999999e-06,0.0001937663,3.3e-09,1.0230999999999999e-05,8.9857e-06
0 to 2.5k,0.9892459512,0.0001817715,0.0016334096000000002,0.00511831,6.651950000000001e-05,0.0005570989,6.7412e-06,0.00020440590000000001,0.0001495574,0.0004589789,7.639599999999999e-06,0.00011892640000000001,0.0017920070000000002,6.75e-08,1.2252100000000003e-05,0.0003934143,8.71e-08,1.71427e-05,3.5833e-05
0 to 2.5k,0.9854812026,7.95691e-05,0.0015645887,0.0082721841,5.986410000000001e-05,0.0011011385,4.2178000000000005e-06,0.00011796590000000001,8.67962e-05,0.0005715653,6.404399999999999e-06,4.35623e-05,0.0019087887,2.3399999999999998e-08,9.6766e-06,0.0006737926,1.72e-08,9.0942e-06,9.7652e-06
0 to 2.5k,0.9882049561,0.0003540118,0.0011581123,0.0039968402,0.0002549901,0.000924373,3.02318e-05,0.0002221907,0.0006135087,0.0007642401,2.3262800000000004e-05,0.00012756480000000002,0.0020088428,2.955e-07,9.67471e-05,0.0010232473,1.1459999999999998e-07,0.0001324161,6.402420000000001e-05
0 to 2.5k,0.8443914056,0.0011279044,0.0319204219,0.06880316880000001,0.0003968636,0.0126544302,6.688190000000001e-05,0.0022575695000000002,0.0005933397,0.0066687050000000005,9.051660000000001e-05,0.0012643741,0.025263393300000003,1.227e-06,5.757520000000001e-05,0.0042701741,2.9895e-06,5.177380000000001e-05,0.00011743530000000001
0 to 2.5k,0.7601740956,0.0105112717,0.0025527512000000003,0.006149097300000001,0.011555856100000001,0.0019088495000000002,0.0057956344,0.0012602217,0.0253623798,0.0021991802,0.0187860839,0.0017102456,0.0022558842,0.0013477125,0.013469017100000001,0.0082100527,0.0006140609,0.0417083316,0.08442927900000001
0 to 2.5k,0.9967184663,1.2810000000000003e-05,0.0003054528,0.0021262586,7.099999999999999e-06,0.0001478645,2.485e-07,2.35522e-05,1.30924e-05,9.76554e-05,3.616e-07,7.676599999999999e-06,0.0004482498,6e-10,8.073e-07,8.854440000000001e-05,5e-10,8.061e-07,9.474999999999999e-07
0 to 2.5k,0.9918714762,4.39148e-05,0.0010447699,0.004687645900000001,2.00549e-05,0.0004516948,1.2067e-06,7.744780000000001e-05,3.53226e-05,0.0002875266,1.2831999999999998e-06,3.12131e-05,0.0011958086,5.4e-09,2.2439e-06,0.0002419098,5.6e-09,2.3384e-06,4.1431e-06
0 to 2.5k,0.8599691987,0.000369382,0.0242167059,0.0829358324,0.0001580502,0.0071589779,5.609670000000001e-05,0.0009805587,0.00043146410000000004,0.0022238346000000003,0.00017110320000000002,0.0004008198,0.0186844468,9.804e-07,6.981460000000001e-05,0.0019872466,3.1257999999999998e-06,7.560940000000002e-05,0.0001066835
0 to 2.5k,0.9529785514,0.0033410764000000003,0.0028742622,0.007499678500000001,0.0028261072,0.0021821791000000003,0.0006803758,0.0009020102,0.0058339881000000005,0.0022923036,0.0010560926,0.0008428645,0.0034384984,3.57592e-05,0.0015679230000000001,0.0048187035,1.61646e-05,0.0033096995000000003,0.0035037128000000002
0 to 2.5k,0.9998437166,7.275e-07,9.004799999999999e-06,0.0001206998,3.547e-07,2.7357e-06,7.500000000000001e-09,8.564999999999999e-07,1.3119e-06,2.4681e-06,1.79e-08,2.6739999999999997e-07,1.4500800000000002e-05,0.0,5.04e-08,2.9866999999999997e-06,0.0,8.16e-08,1.526e-07
0 to 2.5k,0.9929916859000001,0.0001319351,0.0006936249,0.0033730108,0.00010083870000000001,0.0004400251,8.394299999999999e-06,9.929050000000001e-05,0.0001668451,0.00037348840000000003,1.29307e-05,5.26239e-05,0.0008572086,9.400000000000001e-08,2.27689e-05,0.0006051401,5.8200000000000005e-08,2.9882200000000003e-05,4.009780000000001e-05
0 to 2.5k,0.9720857143,0.00020712510000000001,0.0031968318,0.0144856367,0.0001782996,0.0023030308,2.6284700000000003e-05,0.000257943,0.0003434564,0.0010889739000000001,4.0612300000000004e-05,0.0001033897,0.0039959964,2.491e-07,6.063670000000001e-05,0.0015140774,1.616e-07,6.80611e-05,4.3705e-05
0 to 2.5k,0.9997487664,1.8940000000000002e-07,1.3148400000000001e-05,0.0002096907,8.039999999999999e-08,3.2813e-06,1.4e-09,5.642e-07,3.3069999999999996e-07,1.9877e-06,3.3e-09,1.1509999999999999e-07,2.01753e-05,0.0,8.199999999999999e-09,1.5754999999999998e-06,0.0,9.900000000000001e-09,1.55e-08
0 to 2.5k,0.9161812067,0.0043944828,0.0081053069,0.020063471000000003,0.0032026987,0.0053131757000000005,0.0010375759,0.0017510636,0.0065827384000000004,0.004208059100000001,0.0020780729,0.0015112901,0.0083008753,6.06664e-05,0.0019086059000000002,0.007805748800000001,4.8360200000000005e-05,0.0034115622,0.0040352065
0 to 2.5k,0.9073836803,0.0051784283,0.0023745128,0.0066288048000000006,0.0047958358,0.0016068426,0.0018949229000000001,0.0009413573000000001,0.014243912000000001,0.0017312872,0.005977257200000001,0.0010287388,0.002425506,0.000219499,0.005406057000000001,0.00471535,0.0001106835,0.014419225,0.018918084
0 to 2.5k,0.41723155980000004,0.0442765579,0.040898244800000004,0.0449237637,0.0418037474,0.0559509583,0.0175826289,0.015553657,0.0414308757,0.049303390100000004,0.0103254272,0.0172984451,0.0554112531,0.0017250503,0.0233407635,0.0781207755,0.0007678187,0.030045827900000002,0.0140091628
0 to 2.5k,0.8890414238000001,0.0073025106,0.0024987543000000003,0.0057064169000000005,0.0107166786,0.0035551330000000003,0.0033253410000000003,0.000981502,0.0136023583,0.0034951591000000003,0.0033239492,0.0010500777,0.0027025784,0.0002876938,0.005904313600000001,0.0135105411,5.57199e-05,0.0146153588,0.0183244832
greater than 1B,0.1852282882,0.0025934379,5.9710700000000004e-05,0.0001992369,0.0040193466,3.3328600000000005e-05,0.0051686917,7.15041e-05,0.0257675424,5.834070000000001e-05,0.0452091321,0.0001492567,5.50597e-05,0.0045339903,0.0281128753,0.0005524768,0.0011527268,0.24191938340000002,0.4551156461
0 to 2.5k,0.9973788261000001,0.0001677902,0.0001759272,0.0007669714,0.0001167379,0.0001206559,4.3841999999999995e-06,7.34199e-05,0.0002002176,0.0002021932,4.5499e-06,5.0408e-05,0.00038577020000000003,3.48e-08,2.4752900000000005e-05,0.0002599451,1.23e-08,3.7995100000000005e-05,2.9295300000000004e-05
0 to 2.5k,0.9999740124000001,1.1519999999999999e-07,1.1821999999999999e-06,2.0508400000000002e-05,4.4100000000000004e-08,3.041e-07,2e-10,1.6179999999999998e-07,1.245e-07,4.5529999999999995e-07,4e-10,4.79e-08,2.7591999999999998e-06,0.0,2.5e-09,3.889e-07,0.0,3.5000000000000003e-09,7.6e-09
0 to 2.5k,0.9031021595000001,0.0047753262,0.0064538596,0.0160394926,0.0036908567,0.0035765367,0.0020454233,0.0015821203000000001,0.0118125593,0.0029344719,0.0047956826,0.0014669261000000002,0.0066239331,0.0001829548,0.004514813,0.0064150561,0.0001341736,0.0103122005,0.0095416754
0 to 2.5k,0.9993880987,1.6758000000000005e-05,5.98729e-05,0.00032048440000000003,5.182599999999999e-06,1.80619e-05,1.008e-07,1.32839e-05,1.28212e-05,2.8484900000000002e-05,1.214e-07,7.551199999999999e-06,0.00010617100000000001,3e-10,4.3289999999999997e-07,1.9988700000000004e-05,2e-10,7.038999999999999e-07,1.5990999999999999e-06
0 to 2.5k,0.5892362595,0.040959049000000004,0.0392230451,0.0371336304,0.023632977200000002,0.0379781723,0.006164121900000001,0.0161575675,0.0235575531,0.0440758988,0.0028745655,0.020080857,0.048490699400000004,0.0004681027,0.0066304407,0.0466711447,0.0002957452,0.0084423665,0.007927875000000001
0 to 2.5k,0.9930591583,0.0001232214,0.0007833891,0.0030867551,7.231610000000001e-05,0.0005514536,2.5914e-06,0.0001136181,7.537530000000001e-05,0.000539644,2.2874e-06,6.03485e-05,0.0009713773,1.64e-08,5.071399999999999e-06,0.0005369870000000001,9.800000000000002e-09,5.179e-06,1.1149000000000001e-05
0 to 2.5k,0.9893122315,9.12379e-05,0.001376068,0.0057653012000000005,3.790110000000001e-05,0.0005149443,2.4417e-06,0.0001587394,9.438030000000001e-05,0.0004478284,3.8214e-06,7.26528e-05,0.0018033619000000002,1.57e-08,6.761799999999999e-06,0.0002976398,1.93e-08,6.9841e-06,7.9526e-06
0 to 2.5k,0.38693133,0.0302995052,0.0850946456,0.0833639875,0.0202120766,0.0994048342,0.0060669272,0.0189332906,0.016203420200000002,0.06569217890000001,0.003466231,0.017824405800000002,0.0888905227,0.0003833596,0.0048276531,0.062786825,0.0002774926,0.0048152767,0.0045260885
0 to 2.5k,0.8691513538000001,0.0120679885,0.0063228598,0.0113805672,0.0119059477,0.0080616539,0.0026880805,0.0026391936,0.013950573300000001,0.0086990418,0.0021781707,0.0028498522,0.0078696813,0.0001716692,0.0047657317,0.0189092625,5.522160000000001e-05,0.0081298864,0.008203320200000001
0 to 2.5k,0.9410947561,0.0017793125,0.0046941182,0.0162123311,0.0022012263000000002,0.0045020748,0.0007620792,0.000754489,0.004975379,0.0025261263,0.0016206340000000001,0.00046559400000000006,0.0051733064,3.0154000000000003e-05,0.0017957226,0.0060662888,1.1881200000000002e-05,0.0032151889,0.0021194825
0 to 2.5k,0.4505237043,0.0629252046,0.019852284300000002,0.0196224358,0.052760977300000005,0.0225680005,0.023107918,0.0118591953,0.0540608317,0.029162487,0.0156378075,0.0186579004,0.0211528242,0.0045603649,0.0272564813,0.0578125343,0.0020875297,0.0482684262,0.058123126600000005
0 to 2.5k,0.9863157868,0.00022212260000000001,0.0019876983,0.006728055,9.347310000000001e-05,0.0005896324,2.1320000000000003e-05,0.0002428412,0.0004040382,0.00039764410000000004,3.9259200000000005e-05,0.0001331867,0.0021777102,3.256e-07,5.31926e-05,0.0003928515,4.184e-07,9.196300000000001e-05,0.0001086312
0 to 2.5k,0.6638179421,0.0274213068,0.044449854600000005,0.0432175733,0.0124252914,0.033704027500000004,0.0031457848000000003,0.0133287553,0.013740629,0.0349065438,0.0014923735000000001,0.0157374181,0.049383666400000005,0.000195441,0.0027655214,0.0320265181,0.0001674764,0.0035169602,0.0045568789
0 to 2.5k,0.9999279976000001,8.74e-07,3.3614e-06,5.16869e-05,4.971e-07,9.997e-07,1.5000000000000002e-08,5.276999999999999e-07,3.4803999999999997e-06,1.1468e-06,5.4500000000000005e-08,1.948e-07,6.263399999999999e-06,0.0,1.729e-07,1.8614999999999999e-06,0.0,4.272e-07,5.102e-07
0 to 2.5k,0.2636954486,0.045592304300000004,0.0115216766,0.0108044948,0.041034501,0.012970857300000001,0.053263258200000003,0.0058808634,0.0887821689,0.011219604900000001,0.0268958881,0.009340656000000001,0.0148972934,0.0114703886,0.07168617840000001,0.0318466611,0.0036003452,0.1923441291,0.09315334260000001
0 to 2.5k,0.9972518086000001,9.7719e-06,0.0001600569,0.0018938748,1.62255e-05,0.0001831128,1.1169e-06,7.920799999999999e-06,3.1178400000000006e-05,6.69386e-05,2.9573e-06,2.0615e-06,0.0001763619,4.0999999999999995e-09,3.4371e-06,0.00018358300000000002,9e-10,4.8581999999999995e-06,4.8869e-06
0 to 2.5k,0.6586921811,0.0159010943,0.0475948416,0.064073503,0.0104562361,0.045463576900000004,0.0028543209,0.0093164751,0.0097466931,0.0309842434,0.0021759865,0.0084139891,0.0473982804,0.00015931040000000002,0.0026472195000000003,0.0373236313,0.0001301851,0.0029555338,0.0037126101000000003
0 to 2.5k,0.8325136304,0.0121331178,0.0036373157,0.007486041200000001,0.0097516561,0.0023824065000000003,0.0038136556,0.0017891519,0.022188941,0.0031015684,0.0097615756,0.0024894176,0.0032410817,0.0006893271,0.0076634497,0.0079526361,0.0003858457,0.021360311700000002,0.047658830900000004
0 to 2.5k,0.7437466979,0.0103492597,0.0452628173,0.051549468200000004,0.0035030795000000003,0.0261122528,0.0004239448,0.01073677,0.0034354914000000003,0.029419586100000002,0.0002559062,0.0101475231,0.048006601600000004,1.4079700000000003e-05,0.00039587840000000003,0.0156652126,2.1091500000000003e-05,0.00034523510000000003,0.0006091362
0 to 2.5k,0.9970787764000001,1.1252800000000002e-05,0.00027761290000000003,0.002042389,5.139e-06,7.975250000000001e-05,2.87e-07,2.0741200000000004e-05,1.4820700000000002e-05,5.666190000000001e-05,7.17e-07,7.3622e-06,0.0003464351,1.1000000000000001e-09,9.661e-07,5.38646e-05,1.4e-09,1.2655e-06,1.9424000000000002e-06
0 to 2.5k,0.5768418312,0.049571823300000005,0.040091645,0.0352780856,0.0254953243,0.0326491743,0.0068238955000000006,0.0178483501,0.0214316696,0.043029211500000004,0.0034273849,0.0259697791,0.043050743600000003,0.0007544842,0.0061879717,0.0495302901,0.0006458643,0.008153653700000001,0.013218907600000001
0 to 2.5k,0.3056443632,0.0092183584,0.0009035002000000001,0.0020804568,0.013094007000000001,0.0006865272,0.0156433918,0.0005928179,0.045830573900000005,0.0007666938,0.055517457400000005,0.0009427608,0.0009131906,0.0066263513000000005,0.0461780131,0.0045377566,0.0019607781,0.2354920506,0.25337085130000003
0 to 2.5k,0.7681694031,0.0047302255,0.049544323200000004,0.0679100603,0.0014426642,0.0193479694,0.000315492,0.0069502667,0.0020569346,0.0140424157,0.0002574867,0.005478987,0.0501391478,9.4246e-06,0.0003098323,0.0085090892,2.28904e-05,0.0002972666,0.0004662881
0 to 2.5k,0.9997635484,3.1892e-06,1.5415900000000003e-05,0.0001552617,1.6434999999999998e-06,5.3128e-06,3.06e-08,2.8830999999999996e-06,4.152999999999999e-06,7.479899999999999e-06,6.19e-08,1.2247e-06,2.9520400000000006e-05,1e-10,2.3439999999999998e-07,8.9949e-06,0.0,3.5099999999999995e-07,5.509e-07
0 to 2.5k,0.9380422831,0.000106323,0.011536091600000001,0.0336416662,2.5445600000000002e-05,0.0030451040000000003,3.0409999999999998e-06,0.00045266910000000003,5.942930000000001e-05,0.0012347795,2.9671999999999997e-06,0.0001701042,0.0111226263,1.4e-08,3.2835999999999998e-06,0.0005473102,4.5e-08,2.5893e-06,4.309199999999999e-06
0 to 2.5k,0.9688773751,0.0011100692,0.0036492602,0.009777530100000001,0.0007861812,0.0027474111,0.00012121790000000001,0.000616746,0.0013614162000000001,0.0021183556,0.0001105341,0.0004146651,0.004522108,2.3416e-06,0.00021244730000000001,0.0029218174000000003,1.135e-06,0.0003248635,0.0003244433
0 to 2.5k,0.7815071344000001,0.011910736600000001,0.0188933406,0.0320575275,0.0120599959,0.029868895200000002,0.0025323837000000003,0.0046308194000000006,0.010028646300000001,0.0205503423,0.0015675569,0.0038391610000000002,0.0242497064,9.523020000000001e-05,0.0034158193,0.0356793627,3.4919700000000004e-05,0.0040551056,0.0030232882
0 to 2.5k,0.7673442960000001,0.0089826947,0.0294432323,0.054538454900000005,0.0062380899,0.0275400635,0.0011079444,0.0065477262,0.007379815400000001,0.0216059051,0.0013883226,0.0050084847,0.0361647904,4.12047e-05,0.0018479208000000001,0.0216054767,3.39458e-05,0.0018122395000000002,0.0013695360000000002
0 to 2.5k,0.4941069484,0.0503394008,0.0262949653,0.0302987061,0.0478093848,0.0359257683,0.0164028592,0.0121104531,0.042436853100000005,0.0362322703,0.012984215300000001,0.015607624300000001,0.0291698799,0.0022327744,0.0205902439,0.0660071224,0.0009753809000000001,0.029854403800000002,0.030620575
0 to 2.5k,0.8160048127,0.0105923787,0.0201161765,0.029330577700000002,0.008099657500000001,0.0199538749,0.0025193845,0.0048485016,0.010602328000000001,0.0144778574,0.0013735108000000002,0.0041817226,0.0255190041,0.0001047374,0.0033052072,0.0206260178,4.80656e-05,0.0048638657,0.0034322089000000003
0 to 2.5k,0.9893679023,0.0004378268,0.0009168438,0.0029327867,0.0003522655,0.0009194224000000001,3.05455e-05,0.0002126692,0.0005267302000000001,0.0008008451,1.56947e-05,0.0001323315,0.0018219155,2.559e-07,9.263210000000001e-05,0.0012428709,7.46e-08,0.0001285123,6.77693e-05
0 to 2.5k,0.9685524106000001,0.0014608101000000001,0.0015946387,0.0056992932,0.0017163858,0.0015380874,0.0004828825,0.0003854081,0.0043159029,0.0011953530000000001,0.000883952,0.0002921429,0.0019530937000000002,2.0902800000000003e-05,0.0014152406,0.0033589758,6.5296e-06,0.0029193894000000002,0.002208672
0 to 2.5k,0.9617126584000001,0.0003526222,0.0049267258,0.0190718826,0.00023241670000000001,0.0030255874000000003,3.02135e-05,0.00044618880000000003,0.00038760190000000004,0.0016512688,4.973010000000001e-05,0.0002056941,0.005785197000000001,3.27e-07,5.927380000000001e-05,0.0019389184000000001,3.232e-07,6.395760000000001e-05,5.9232800000000007e-05
0 to 2.5k,0.6489707828,0.0237891059,0.0458625816,0.0521040112,0.0131548801,0.0323058143,0.0063018473,0.0115085421,0.0192130208,0.0260298792,0.0048543448,0.0124807758,0.0435947999,0.0005775192,0.0061192592,0.0328170657,0.0005524514000000001,0.0088787824,0.0108844582
0 to 2.5k,0.7779268622000001,0.020376794,0.0221616663,0.030163880400000002,0.0124930302,0.0203678515,0.0025359534,0.007284184000000001,0.0131536881,0.020441472500000002,0.0022178777000000003,0.0080737909,0.023608321300000002,0.0001608783,0.0029939397,0.0252239145,0.0001092246,0.0041746455,0.0065319417
0 to 2.5k,0.6319124699,0.024490838900000002,0.0018717742000000002,0.0029479046,0.0197195075,0.0013805482,0.008350799800000001,0.0018108324,0.0494762771,0.0025014523,0.014189436100000001,0.0034577402,0.0020993087,0.0020515409,0.0199826825,0.0071022725,0.0007019739,0.0754088238,0.1305437833
0 to 2.5k,0.9255606532,0.005946547700000001,0.0076922756,0.0116804596,0.0028273156,0.0062014638,0.0001719289,0.0035068842,0.0024606546000000003,0.0103837745,9.55058e-05,0.0034763794,0.0115559502,4.0621e-06,0.0003164751,0.0073983325,2.7877e-06,0.0003105982,0.0004078946
0 to 2.5k,0.9468310475,0.0031340625,0.0047957283000000005,0.0106803561,0.0025631411,0.004807947700000001,0.0003663005,0.0012687900000000001,0.0026875248,0.0047986815000000006,0.0002717611,0.0010846995000000001,0.0059940945,1.1766000000000002e-05,0.0006135362,0.0082924217,5.377299999999999e-06,0.0008224167,0.0009701218000000001
0 to 2.5k,0.991894424,0.000352655,0.0009126572000000001,0.003053061,0.0001731623,0.0004205622,1.2427500000000001e-05,0.0002237928,0.0002956134,0.0004981813,1.7033800000000003e-05,0.00016039760000000002,0.0012564196000000001,1.732e-07,3.493660000000001e-05,0.0005530124,1.5049999999999998e-07,5.18582e-05,8.962e-05
0 to 2.5k,0.9364576936000001,0.0029258984000000003,0.0076501817000000005,0.0148995854,0.0017951441,0.006451542,0.0002484611,0.001677309,0.0020051487000000002,0.0057661333,0.000143556,0.0013332829,0.0101541923,5.3879e-06,0.00036722780000000003,0.0071919975,3.2711999999999997e-06,0.0004504609,0.0004733356
0 to 2.5k,0.9995292425000001,5.3291e-06,3.5852e-05,0.0003061483,2.9304999999999997e-06,1.448e-05,1.185e-07,4.398399999999999e-06,9.3326e-06,1.2510200000000001e-05,1.927e-07,1.7168999999999998e-06,5.695770000000001e-05,3e-10,5.892999999999999e-07,1.7678100000000003e-05,2e-10,1.0489999999999998e-06,1.4733e-06
0 to 2.5k,0.8411026001,0.0066537443,0.0231734253,0.0348999463,0.0033683765,0.017889766,0.0004812991,0.0048746266,0.0032619755,0.0171633232,0.0002996609,0.0042185215,0.025182249,1.5043600000000003e-05,0.0004990530000000001,0.0156446397,1.35948e-05,0.0005128902000000001,0.0007452818
0 to 2.5k,0.9689972401,0.0009259291000000001,0.0035296292000000003,0.0105984453,0.0007187189,0.0029965702,9.737180000000002e-05,0.0005469897,0.0010641123,0.0022228060000000003,0.0001092721,0.00034733400000000003,0.0038676108000000003,1.918e-06,0.0001653465,0.0033103342,1.0031e-06,0.00021954870000000001,0.0002796596
0 to 2.5k,0.9772700071,2.2071800000000004e-05,0.0031452947,0.0153871709,6.6367e-06,0.0007229198,5.567e-07,0.0001056377,1.6174500000000002e-05,0.0003035931,1.0501e-06,3.18466e-05,0.0028200909000000002,2e-09,8.291e-07,0.0001639884,6.200000000000001e-09,7.102e-07,1.5119999999999999e-06
0 to 2.5k,0.9993490577,1.0987e-06,4.087310000000001e-05,0.0005246566000000001,5.820999999999999e-07,1.3734500000000002e-05,1.48e-08,2.1707999999999996e-06,1.7922e-06,8.8962e-06,4.5999999999999995e-08,5.599e-07,4.73082e-05,0.0,6.09e-08,8.9697e-06,0.0,7.42e-08,1.693e-07
0 to 2.5k,0.8180425167,0.0094404276,0.022718966,0.0405277796,0.006238515500000001,0.014911824800000001,0.0025953020000000003,0.0043600686,0.0106554301,0.0100047253,0.0039875391000000005,0.0039908146,0.0202360507,0.0002014436,0.003208701,0.0156384166,0.0001864344,0.0052451841,0.0078098737
0 to 2.5k,0.9999957085000001,1.3300000000000002e-08,1.243e-07,3.7580999999999996e-06,3.9e-09,1.63e-08,0.0,1.99e-08,3.01e-08,2.8599999999999998e-08,1e-10,5e-09,3.408e-07,0.0,5e-10,2.23e-08,0.0,1e-09,1.9e-09
